store_name,order_date,order_total,delivery_platform,status
Jacksons Food Stores #176,2025-04-13 23:22:02.396000+00:00,14.95,DoorDash,completed
Circle K (3565 Lower Wetumpka Rd),2025-04-13 23:21:50.299000+00:00,26.99,UberEats,cancelled
Jacksons Food Stores #173,2025-04-13 23:21:17.342000+00:00,12.48,DoorDash,completed
Rocket #4245,2025-04-13 23:19:11.502000+00:00,9.87,DoorDash,completed
Jacksons Food Stores #94,2025-04-13 23:17:56.446000+00:00,12.49,DoorDash,completed
Rocket #4269,2025-04-13 23:17:09.544000+00:00,22.51,UberEats,completed
Jacksons Food Stores #162,2025-04-13 23:16:54.993000+00:00,15.65,UberEats,completed
Circle K (Westinghouse),2025-04-13 23:16:50.851000+00:00,4.49,UberEats,completed
Rocket #5458,2025-04-13 23:16:03.683000+00:00,6.48,DoorDash,completed
Mak Boca Marathon,2025-04-13 23:15:27.312000+00:00,6.87,UberEats,completed
Jacksons Food Stores #35,2025-04-13 23:13:17.091000+00:00,11.64,UberEats,completed
Circle K (3400 Busbee Dr NW),2025-04-13 23:11:08+00:00,9.99,UberEats,completed
Jacksons Food Stores #60,2025-04-13 23:10:06.764000+00:00,8.97,DoorDash,completed
Circle K Argyle,2025-04-13 23:09:35.321000+00:00,20.03,GrubHub,completed
Circle K (IH 35),2025-04-13 23:09:12.744000+00:00,3.79,UberEats,completed
Jacksons Food Stores #53,2025-04-13 23:06:01.699000+00:00,12.49,UberEats,completed
Jacksons Food Stores #200,2025-04-13 23:05:41.396000+00:00,11.96,UberEats,completed
Fast Break Corner Store,2025-04-13 23:05:12.856000+00:00,8.67,DoorDash,completed
Rocket #5459,2025-04-13 23:05:09.628000+00:00,3.79,UberEats,completed
Rocket #5248,2025-04-13 23:04:12.151000+00:00,5.98,DoorDash,completed
Daily Mart,2025-04-13 23:02:45.067000+00:00,20.4,UberEats,completed
Quick Track 65,2025-04-13 23:02:09.367000+00:00,2.49,DoorDash,completed
Jacksons Food Stores #33,2025-04-13 23:01:02.765000+00:00,29.43,DoorDash,completed
Atlantis Fresh Market #187,2025-04-13 23:00:59.029000+00:00,11.3,UberEats,completed
Sandri - StopSmart W Lebanon,2025-04-13 22:59:28.914000+00:00,5.18,UberEats,completed
Jacksons Food Stores #240,2025-04-13 22:57:30.672000+00:00,7.98,DoorDash,completed
Clipper Petroleum #55,2025-04-13 22:57:20.922000+00:00,5.98,DoorDash,completed
Circle K (IH 35),2025-04-13 22:57:13.135000+00:00,10.77,UberEats,completed
U-Stop Convenience Shop 33rd & Superior,2025-04-13 22:56:53.994000+00:00,5.68,DoorDash,completed
Rocket #6536,2025-04-13 22:56:44.566000+00:00,8.97,UberEats,completed
Jacksons Food Stores #34,2025-04-13 22:56:33.892000+00:00,26.26,UberEats,completed
Sweet Peas #25,2025-04-13 22:54:51.291000+00:00,2.39,DoorDash,completed
Rocket #5240,2025-04-13 22:54:44.729000+00:00,21.11,DoorDash,completed
Rocket #1443,2025-04-13 22:54:27.299000+00:00,14.27,GrubHub,completed
Rotten Robbie #70,2025-04-13 22:50:22.259000+00:00,17.14,DoorDash,completed
Rotten Robbie #33,2025-04-13 22:50:18.482000+00:00,8.37,DoorDash,denied
Circle K (1896 Piedmont Rd NE),2025-04-13 22:47:29.248000+00:00,9.98,UberEats,completed
Circle K (3400 Busbee Dr NW),2025-04-13 22:47:01.330000+00:00,14.06,UberEats,completed
Jallo Wine & Spirits,2025-04-13 22:43:26.316000+00:00,40.77,UberEats,completed
Jacksons Food Stores #61,2025-04-13 22:42:06.954000+00:00,4.49,DoorDash,cancelled
Par Mar Stores - 26,2025-04-13 22:41:17.897000+00:00,18.48,UberEats,completed
Atlantis Fresh Market #92,2025-04-13 22:40:21.343000+00:00,7.19,UberEats,completed
Rocket #135,2025-04-13 22:39:47.448000+00:00,5.38,UberEats,completed
Clipper Petroleum #57,2025-04-13 22:39:44.050000+00:00,14.05,UberEats,completed
Coopers Chicken (Homedale),2025-04-13 22:39:13.321000+00:00,9.78,DoorDash,completed
Little Buck Food Store #3,2025-04-13 22:39:03.956000+00:00,5.37,DoorDash,completed
Jacksons Food Stores #168,2025-04-13 22:38:39.223000+00:00,16.49,DoorDash,completed
Rotten Robbie #65,2025-04-13 22:38:04.710000+00:00,3.99,DoorDash,completed
Par Mar Stores - 35,2025-04-13 22:37:24.880000+00:00,3.49,DoorDash,denied
Jacksons Food Stores #167,2025-04-13 22:36:59.974000+00:00,32.98,GrubHub,completed
Chicken King (EL Camino),2025-04-13 22:35:35.568000+00:00,14.48,GrubHub,completed
Rocket #4226,2025-04-13 22:34:23.422000+00:00,3.57,UberEats,completed
Circle K (1697 Norman Dr),2025-04-13 22:34:06.248000+00:00,7.18,UberEats,cancelled
Jacksons Food Stores #117,2025-04-13 22:33:34.516000+00:00,13.85,DoorDash,completed
Quick Track 66,2025-04-13 22:33:00.920000+00:00,8.78,DoorDash,completed
Jacksons Food Stores #57,2025-04-13 22:27:32.945000+00:00,11.49,GrubHub,completed
Shop & Save Market,2025-04-13 22:27:19.541000+00:00,8.56,DoorDash,completed
Sweet Peas #07,2025-04-13 22:24:23.275000+00:00,10.58,GrubHub,completed
Par Mar Stores - 185 (East Main St),2025-04-13 22:23:52.576000+00:00,4.99,UberEats,completed
Par Mar Stores - 44 (State Route 141),2025-04-13 22:22:50.464000+00:00,4.98,UberEats,completed
Circle K Atlantic,2025-04-13 22:18:53.469000+00:00,14.97,UberEats,completed
Circle K (10200 N Rodney Parham Rd),2025-04-13 22:16:44.234000+00:00,3.99,UberEats,completed
Energy Mart 10 - Long Shoals Rd,2025-04-13 22:16:15.917000+00:00,18.03,DoorDash,completed
Mobil Kickstart,2025-04-13 22:15:06.002000+00:00,36.7,UberEats,completed
Jacksons Food Stores #13,2025-04-13 22:13:50.301000+00:00,7.58,DoorDash,completed
Jacksons Food Stores #166,2025-04-13 22:13:23.566000+00:00,37.97,UberEats,completed
Jacksons Food Stores #196,2025-04-13 22:12:47.296000+00:00,15.96,UberEats,completed
Circle K - Main St,2025-04-13 22:12:15.375000+00:00,23.56,DoorDash,completed
Jacksons Food Stores #62,2025-04-13 22:09:30.256000+00:00,14.34,UberEats,completed
Circle K (1896 Piedmont Rd NE),2025-04-13 22:09:14.100000+00:00,7.98,UberEats,completed
Jacksons Food Stores #54,2025-04-13 22:08:07.234000+00:00,12.49,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 22:05:37.905000+00:00,17.99,DoorDash,completed
Circle K (Airport Road),2025-04-13 22:05:11.159000+00:00,25.13,UberEats,denied
Rocket #743,2025-04-13 22:03:31.540000+00:00,16.05,DoorDash,completed
Elyria Sunoco,2025-04-13 22:02:42.420000+00:00,13.9,DoorDash,cancelled
Clipper Petroleum #7,2025-04-13 22:02:33.473000+00:00,9.69,DoorDash,completed
Circle K (6357 Eastern Ave),2025-04-13 22:02:33.432000+00:00,15.74,UberEats,completed
Jacksons Food Stores #22,2025-04-13 22:02:17.615000+00:00,23.33,DoorDash,completed
Yazzy's Market - 1372 Union Street,2025-04-13 22:00:44.922000+00:00,8.42,GrubHub,completed
Jacksons Food Stores #68,2025-04-13 22:00:07.641000+00:00,24.73,UberEats,completed
Rocket #5082,2025-04-13 21:59:59.159000+00:00,7.28,DoorDash,completed
Jacksons Food Stores #28,2025-04-13 21:57:28.795000+00:00,32.53,UberEats,completed
Coopers Chicken (Homedale),2025-04-13 21:57:04.078000+00:00,11.48,DoorDash,completed
Jacksons Food Stores #117,2025-04-13 21:56:55.976000+00:00,21.49,DoorDash,completed
Rocket #5465,2025-04-13 21:56:02.622000+00:00,32.97,DoorDash,completed
Rotten Robbie #65,2025-04-13 21:55:41.475000+00:00,5.18,UberEats,completed
3N Convenience Inc - Shell,2025-04-13 21:54:07.175000+00:00,11.5,UberEats,completed
Jacksons Food Stores #166,2025-04-13 21:52:38.953000+00:00,6.58,DoorDash,completed
Jacksons Food Stores (#515),2025-04-13 21:52:21.038000+00:00,11.96,DoorDash,completed
Jacksons Food Stores #2,2025-04-13 21:51:53.157000+00:00,13.75,DoorDash,completed
Jacksons Food Stores #615,2025-04-13 21:49:59.424000+00:00,16.84,GrubHub,completed
Circle K (6357 Eastern Ave),2025-04-13 21:48:08.772000+00:00,16.64,DoorDash,completed
Jacksons Food Stores #59,2025-04-13 21:46:21.205000+00:00,18.96,UberEats,completed
Jacksons Food Stores #164,2025-04-13 21:43:03.712000+00:00,20.04,DoorDash,completed
Circle K (Westinghouse),2025-04-13 21:42:15.719000+00:00,16.74,UberEats,completed
U-Stop Convenience Shop Highlands,2025-04-13 21:41:12.806000+00:00,30.84,DoorDash,completed
Jacksons Food Stores #125,2025-04-13 21:39:48.169000+00:00,18.75,DoorDash,completed
Jacksons Food Stores #240,2025-04-13 21:38:19.496000+00:00,19.48,UberEats,completed
Atlantis Fresh Market #187,2025-04-13 21:37:48.398000+00:00,30.42,UberEats,completed
Rotten Robbie #68,2025-04-13 21:37:39.639000+00:00,3.98,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 21:35:13.084000+00:00,16.98,DoorDash,completed
Rocket #5710,2025-04-13 21:31:50.984000+00:00,6.38,UberEats,completed
Jacksons Food Stores #160,2025-04-13 21:28:08.784000+00:00,7.98,DoorDash,completed
Krispy Krunchy Chicken (2144 Corporate Center Dr),2025-04-13 21:27:10.936000+00:00,10.48,DoorDash,completed
Jacksons Food Stores #7,2025-04-13 21:25:55.097000+00:00,20.99,UberEats,completed
Jacksons Food Stores #28,2025-04-13 21:24:42.289000+00:00,22.53,DoorDash,completed
Energy Mart 1 - Four Seasons,2025-04-13 21:24:05.450000+00:00,34.21,DoorDash,completed
Fast Break Corner Store,2025-04-13 21:23:52.222000+00:00,19.88,DoorDash,completed
Jacksons Food Stores #60,2025-04-13 21:17:51.418000+00:00,5.78,DoorDash,completed
Rocket #5696,2025-04-13 21:15:57.020000+00:00,19.04,DoorDash,completed
Quick Track 82,2025-04-13 21:15:48.715000+00:00,10.47,UberEats,completed
Clipper Petroleum #40,2025-04-13 21:14:40.699000+00:00,26.12,UberEats,completed
Rocket #6125,2025-04-13 21:14:17.177000+00:00,15.62,DoorDash,completed
Par Mar Stores - 184 (Jefferson St),2025-04-13 21:13:59.304000+00:00,4.89,DoorDash,completed
Jacksons Food Stores #240,2025-04-13 21:13:11.083000+00:00,7.98,DoorDash,completed
Circle K (6357 Eastern Ave),2025-04-13 21:12:31.776000+00:00,23.62,DoorDash,completed
Quick Track 65,2025-04-13 21:10:10.613000+00:00,6.38,UberEats,completed
Jacksons Food Stores #808,2025-04-13 21:07:55.808000+00:00,4.99,DoorDash,completed
Rocket #1297,2025-04-13 21:07:41.855000+00:00,8.58,DoorDash,completed
Rocket #5503,2025-04-13 21:06:38.556000+00:00,19.05,DoorDash,completed
Jacksons Food Stores #7,2025-04-13 21:06:02.222000+00:00,7.48,DoorDash,completed
Kangaroo Express (1684 S College St),2025-04-13 21:05:13.186000+00:00,4.98,DoorDash,completed
Clipper Petroleum #1,2025-04-13 21:03:59.810000+00:00,2.99,UberEats,denied
Klondike Food Mart,2025-04-13 21:03:45.624000+00:00,2.99,UberEats,cancelled
Jacksons Food Stores #49,2025-04-13 21:03:36.806000+00:00,11.97,DoorDash,completed
Rocket #692,2025-04-13 21:02:30.982000+00:00,32.71,DoorDash,completed
Jacksons Food Stores #148,2025-04-13 21:02:08.509000+00:00,6.58,DoorDash,completed
Circle K (9811 AR-253),2025-04-13 21:02:08.385000+00:00,7.01,UberEats,completed
Jacksons Food Stores #30,2025-04-13 21:00:56.868000+00:00,3.98,DoorDash,completed
Jacksons Food Stores #60,2025-04-13 20:59:57.924000+00:00,26.96,DoorDash,completed
Jacksons Food Stores #64,2025-04-13 20:59:09.708000+00:00,14.77,UberEats,completed
Jacksons Food Stores #668,2025-04-13 20:58:47.029000+00:00,26.12,DoorDash,completed
Jacksons Food Stores #60,2025-04-13 20:58:18.892000+00:00,33.92,UberEats,completed
Clipper Petroleum #40,2025-04-13 20:56:54.871000+00:00,5.38,UberEats,completed
Jacksons Food Stores #166,2025-04-13 20:56:47.639000+00:00,20.99,DoorDash,completed
Rocket #4207,2025-04-13 20:54:09.839000+00:00,11.9,DoorDash,completed
Double Kwik - 2050,2025-04-13 20:53:49.474000+00:00,4.99,DoorDash,completed
Par Mar Stores - 26,2025-04-13 20:53:15.720000+00:00,20.32,GrubHub,completed
Jacksons Food Stores #198,2025-04-13 20:53:12.235000+00:00,11.99,GrubHub,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 20:52:35.029000+00:00,15.98,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 20:51:54.801000+00:00,10.78,DoorDash,completed
Jacksons Food Stores #160,2025-04-13 20:49:42.837000+00:00,3.99,DoorDash,completed
Jacksons Food Stores #139,2025-04-13 20:47:23.471000+00:00,27.85,DoorDash,completed
Sunoco Town Center,2025-04-13 20:46:42.541000+00:00,16.54,UberEats,completed
Rocket #118,2025-04-13 20:46:35.578000+00:00,21.15,UberEats,completed
Jacksons Food Stores #806,2025-04-13 20:46:35.240000+00:00,9.36,DoorDash,completed
Circle K (758 W North St),2025-04-13 20:45:33.632000+00:00,32.83,UberEats,completed
Jacksons Food Stores #77,2025-04-13 20:45:28.945000+00:00,12.76,DoorDash,completed
Covington Food Mart,2025-04-13 20:45:18.859000+00:00,1.89,UberEats,completed
Jacksons Food Stores #166,2025-04-13 20:44:58.227000+00:00,23.68,DoorDash,completed
Don's Xpress Center Central,2025-04-13 20:44:09.646000+00:00,46.24,UberEats,completed
Rocket #4217,2025-04-13 20:43:31.602000+00:00,18.77,DoorDash,completed
Rocket #6655,2025-04-13 20:42:29.395000+00:00,4.98,DoorDash,completed
Circle K (3424 US-431),2025-04-13 20:41:15.839000+00:00,8.99,UberEats,completed
Rocket #670,2025-04-13 20:41:14.804000+00:00,10.46,DoorDash,completed
Eagle Stores (Fairborn),2025-04-13 20:39:53.583000+00:00,49.96,UberEats,completed
Jacksons Food Stores #149,2025-04-13 20:39:07.505000+00:00,13.37,DoorDash,completed
Jacksons Food Stores #31,2025-04-13 20:38:58.393000+00:00,16.35,DoorDash,completed
Energy Mart 10 - Long Shoals Rd,2025-04-13 20:37:36.251000+00:00,4.98,DoorDash,completed
Clipper Petroleum #1,2025-04-13 20:36:43.821000+00:00,6.78,UberEats,completed
Par Mar Stores - 26,2025-04-13 20:34:38.714000+00:00,7.77,UberEats,completed
Rotten Robbie #40,2025-04-13 20:33:50.956000+00:00,20.42,DoorDash,completed
Jacksons Food Stores #31,2025-04-13 20:33:48.683000+00:00,3.59,UberEats,completed
Cheers!,2025-04-13 20:30:03.010000+00:00,6.18,DoorDash,completed
Chisholm Corner 1,2025-04-13 20:29:37.950000+00:00,7.78,DoorDash,completed
Kangaroo Express (38507 Louisiana 30 W),2025-04-13 20:28:50.969000+00:00,8.68,DoorDash,completed
Jacksons Food Stores #34,2025-04-13 20:28:42.244000+00:00,7.18,UberEats,completed
Circle K (3601 Flat Shoals Rd),2025-04-13 20:27:53.812000+00:00,18.15,UberEats,completed
Quick Track 78,2025-04-13 20:26:48.027000+00:00,16.17,DoorDash,cancelled
Jacksons Food Stores #127,2025-04-13 20:26:02.506000+00:00,11.97,DoorDash,completed
Jacksons Food Stores #198,2025-04-13 20:24:34.486000+00:00,15.99,DoorDash,completed
Double Kwik - 2050,2025-04-13 20:24:29.381000+00:00,20.98,DoorDash,completed
Quickmart #4,2025-04-13 20:24:26.599000+00:00,19.99,UberEats,cancelled
Rocket #167,2025-04-13 20:22:46.987000+00:00,24.35,UberEats,completed
Jacksons Food Stores (#511),2025-04-13 20:20:58.382000+00:00,2.39,DoorDash,completed
Quick Track - LaMa #70,2025-04-13 20:20:54.968000+00:00,17.99,UberEats,completed
Circle K (3285 McGinnis Ferry Rd),2025-04-13 20:20:23.534000+00:00,8.38,DoorDash,completed
Sweet Peas #13,2025-04-13 20:19:22.480000+00:00,21.62,UberEats,completed
Circle K (6629 Jonesboro Rd),2025-04-13 20:19:08.194000+00:00,10.77,UberEats,completed
Jacksons Food Stores #167,2025-04-13 20:16:33.649000+00:00,17.34,DoorDash,completed
Jacksons Food Stores #61,2025-04-13 20:15:21.618000+00:00,22.99,DoorDash,completed
LaMa 102,2025-04-13 20:10:45.641000+00:00,13.96,UberEats,cancelled
Rocket #5216,2025-04-13 20:10:24.291000+00:00,5.38,DoorDash,cancelled
Jacksons Food Stores #166,2025-04-13 20:10:17.941000+00:00,11.97,DoorDash,completed
Greenwich Petroleum Inc,2025-04-13 20:10:12.757000+00:00,19.9,UberEats,completed
Jacksons Food Stores (#513),2025-04-13 20:08:50.793000+00:00,25.42,GrubHub,completed
Jacksons Food Stores #22,2025-04-13 20:07:39.276000+00:00,14.15,DoorDash,completed
Par Mar Stores - 47 (East Pike),2025-04-13 20:07:23.603000+00:00,12.95,DoorDash,completed
Mak Boca Marathon,2025-04-13 20:05:41.148000+00:00,5.58,UberEats,completed
Broadway Liquors,2025-04-13 20:03:02.314000+00:00,29.17,GrubHub,completed
Quick Track 80,2025-04-13 20:01:44.465000+00:00,9.67,DoorDash,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 20:00:41.868000+00:00,17.99,DoorDash,completed
Circle K (Westinghouse),2025-04-13 19:59:20.389000+00:00,21.98,UberEats,completed
Jacksons Food Stores #148,2025-04-13 19:59:07.603000+00:00,2.99,UberEats,completed
Jacksons Food Stores #2,2025-04-13 19:57:53.604000+00:00,20.99,GrubHub,completed
Clipper Petroleum #47,2025-04-13 19:57:04.753000+00:00,6.98,DoorDash,completed
Circle K (1810 Dry Pond Rd),2025-04-13 19:55:13.261000+00:00,21.99,UberEats,denied
Jacksons Food Stores #61,2025-04-13 19:54:49.518000+00:00,16.48,UberEats,completed
Circle K (3991 Johnson Mill Blvd),2025-04-13 19:54:37.922000+00:00,12.67,UberEats,completed
Jacksons Food Stores #648,2025-04-13 19:54:30.481000+00:00,15.25,UberEats,completed
Sunoco Town Center,2025-04-13 19:53:11.037000+00:00,7.98,UberEats,completed
Jacksons Food Stores #805,2025-04-13 19:51:40.898000+00:00,13.45,UberEats,completed
Jacksons Food Stores #61,2025-04-13 19:51:34.509000+00:00,17.45,DoorDash,completed
Top Shelf,2025-04-13 19:51:21.202000+00:00,35.98,UberEats,completed
Krispy Krunchy Chicken (2144 Corporate Center Dr),2025-04-13 19:50:17.922000+00:00,14.48,GrubHub,completed
Circle K (909 Kings Hwy),2025-04-13 19:46:39.218000+00:00,19.99,UberEats,completed
Rocket #6655,2025-04-13 19:45:59.529000+00:00,18.74,DoorDash,completed
Circle K (3285 McGinnis Ferry Rd),2025-04-13 19:45:03.156000+00:00,3.99,UberEats,completed
Fastbreak Convenience Store - Stewart Ave Market,2025-04-13 19:44:59.528000+00:00,13.65,DoorDash,completed
Rocket #263,2025-04-13 19:44:45.831000+00:00,20.12,DoorDash,completed
Par Mar Stores - 111 (Star Drive),2025-04-13 19:42:44.374000+00:00,12.99,DoorDash,completed
Jacksons Food Stores #33,2025-04-13 19:42:03+00:00,14.86,DoorDash,completed
Double Kwik - 2050,2025-04-13 19:38:40.132000+00:00,31.62,DoorDash,completed
Circle K (4601 Northshore Dr),2025-04-13 19:38:24.716000+00:00,14.92,UberEats,completed
U-Stop Convenience Shop 27th & Porter Ridge,2025-04-13 19:38:16.546000+00:00,6.27,DoorDash,completed
Jacksons Food Stores #7,2025-04-13 19:38:15.758000+00:00,5.89,DoorDash,completed
Rocket #277,2025-04-13 19:37:32.473000+00:00,12.26,DoorDash,completed
Kangaroo Express (2906 Atlanta Hwy),2025-04-13 19:36:09.069000+00:00,3.38,UberEats,completed
Jacksons Food Stores (#537),2025-04-13 19:29:31.007000+00:00,27.32,DoorDash,completed
Fair Road Sunoco,2025-04-13 19:28:18.785000+00:00,11.56,UberEats,completed
Par Mar Stores - 6,2025-04-13 19:27:26.290000+00:00,6.95,UberEats,completed
Jacksons Food Stores #240,2025-04-13 19:27:09.738000+00:00,7.98,DoorDash,completed
Quick Track 82,2025-04-13 19:25:25.805000+00:00,20.49,UberEats,completed
Discount Convenience #5,2025-04-13 19:24:28.675000+00:00,31.77,UberEats,completed
Big Bad BBQ (Washburn Chevron),2025-04-13 19:24:23.510000+00:00,22.57,DoorDash,completed
Rocket #5402,2025-04-13 19:21:00.397000+00:00,21.25,DoorDash,completed
Atlantis Fresh Market  #7,2025-04-13 19:20:25.649000+00:00,32.8,UberEats,completed
Jacksons Food Stores #167,2025-04-13 19:17:00.583000+00:00,34.28,UberEats,completed
Circle K (Airport Road),2025-04-13 19:15:02.831000+00:00,2.69,UberEats,completed
Kangaroo Express (38507 Louisiana 30 W),2025-04-13 19:12:40.390000+00:00,13.96,DoorDash,completed
Atlantis Fresh Market  #7,2025-04-13 19:11:05.365000+00:00,14.97,UberEats,completed
Jacksons Food Stores #23,2025-04-13 19:10:12.856000+00:00,10.37,UberEats,completed
Rocket #355,2025-04-13 19:08:23.874000+00:00,7.98,UberEats,completed
Circle K (Westinghouse),2025-04-13 19:06:50.092000+00:00,8.96,UberEats,completed
Jacksons Food Stores (#108),2025-04-13 19:05:45.358000+00:00,10.27,DoorDash,completed
Jacksons Food Stores #200,2025-04-13 19:02:35.261000+00:00,17.34,GrubHub,completed
Rocket #5494,2025-04-13 18:58:28.132000+00:00,7.98,DoorDash,denied
Chop Chop Convenience Kelly Square,2025-04-13 18:54:16.342000+00:00,23.77,UberEats,denied
Double Kwik - 2052,2025-04-13 18:50:06.822000+00:00,6.08,DoorDash,completed
Jacksons Food Stores #51,2025-04-13 18:49:25.131000+00:00,16.76,DoorDash,completed
Clipper Petroleum #38,2025-04-13 18:48:32.194000+00:00,5.79,DoorDash,completed
Jacksons Food Stores #61,2025-04-13 18:48:15.201000+00:00,25.53,DoorDash,completed
Clipper Petroleum #57,2025-04-13 18:48:05.636000+00:00,6.58,UberEats,completed
Quick Track - LaMa #70,2025-04-13 18:47:50.029000+00:00,29.94,DoorDash,completed
Circle K (758 W North St),2025-04-13 18:47:34.989000+00:00,10.76,UberEats,completed
Quick Track - LaMa #76,2025-04-13 18:46:57.830000+00:00,16.65,UberEats,cancelled
Clipper Petroleum #7,2025-04-13 18:45:35.571000+00:00,14.06,UberEats,completed
Rocket #5605,2025-04-13 18:43:14.207000+00:00,7.38,DoorDash,completed
Jacksons Food Stores #805,2025-04-13 18:43:01.854000+00:00,30.18,DoorDash,completed
